x,y
1142.000,880.000
1126.000,882.000
1110.000,882.000
1092.000,884.000
1072.000,886.000
1054.000,886.000
1034.000,884.000
1014.000,886.000
994.000,884.000
976.000,886.000
958.000,882.000
940.000,882.000
922.000,878.000
908.000,878.000
894.000,876.000
880.000,876.000
870.000,876.000
862.000,874.000
856.000,870.000
852.000,872.000
848.000,872.000
850.000,872.000
852.000,874.000
854.000,876.000
864.000,874.000
872.000,876.000
882.000,878.000
894.000,882.000
910.000,880.000
924.000,884.000
940.000,884.000
956.000,888.000
976.000,888.000
994.000,890.000
1014.000,890.000
1032.000,888.000
1052.000,890.000
1070.000,890.000
1088.000,888.000
1106.000,888.000
1120.000,886.000
1134.000,884.000
1148.000,884.000
1158.000,880.000
1166.000,882.000
1176.000,876.000
1180.000,880.000
1182.000,878.000
1182.000,880.000
1180.000,878.000
1178.000,878.000
1172.000,878.000
1164.000,880.000
1156.000,878.000
1146.000,880.000
1132.000,884.000
1118.000,886.000
1102.000,886.000
1086.000,886.000
1068.000,886.000
1048.000,886.000
1032.000,886.000
1014.000,884.000
994.000,886.000
976.000,884.000
960.000,884.000
942.000,882.000
926.000,882.000
914.000,880.000
900.000,878.000
888.000,878.000
878.000,876.000
872.000,874.000
866.000,876.000
862.000,876.000
860.000,874.000
860.000,874.000
862.000,876.000
866.000,876.000
874.000,876.000
882.000,878.000
892.000,880.000
902.000,882.000
916.000,882.000
930.000,882.000
948.000,884.000
962.000,886.000
980.000,888.000
998.000,888.000
1016.000,890.000
1034.000,890.000
1052.000,888.000
1068.000,886.000
1086.000,890.000
1100.000,886.000
1118.000,884.000
1128.000,886.000
1140.000,884.000
1150.000,880.000
1158.000,882.000
1166.000,882.000
1172.000,878.000
1172.000,880.000
1172.000,880.000
1170.000,880.000
1166.000,880.000
1162.000,880.000
1156.000,880.000
1146.000,880.000
1134.000,882.000
1122.000,884.000
1108.000,884.000
1094.000,884.000
1080.000,886.000
1064.000,886.000
1046.000,886.000
1028.000,886.000
1012.000,884.000
994.000,884.000
978.000,886.000
960.000,884.000
946.000,882.000
930.000,880.000
918.000,880.000
906.000,880.000
896.000,878.000
886.000,878.000
880.000,878.000
874.000,876.000
870.000,876.000
868.000,876.000
870.000,876.000
872.000,878.000
878.000,876.000
884.000,876.000
892.000,880.000
900.000,880.000
912.000,882.000
924.000,884.000
938.000,884.000
954.000,886.000
970.000,886.000
984.000,888.000
1000.000,890.000
1020.000,888.000
1036.000,888.000
1050.000,890.000
1068.000,886.000
1084.000,886.000
1098.000,888.000
1110.000,884.000
1124.000,884.000
1134.000,886.000
1144.000,884.000
1152.000,882.000
1158.000,880.000
1160.000,880.000
1162.000,880.000
1162.000,880.000
1160.000,882.000
1158.000,880.000
1152.000,882.000
1146.000,880.000
1136.000,882.000
1126.000,882.000
1114.000,884.000
1102.000,886.000
1088.000,886.000
1072.000,886.000
1058.000,886.000
1040.000,886.000
1026.000,886.000
1010.000,886.000
994.000,888.000
978.000,886.000
962.000,884.000
946.000,884.000
934.000,882.000
922.000,882.000
910.000,880.000
902.000,878.000
894.000,880.000
888.000,878.000
882.000,878.000
880.000,876.000
880.000,876.000
880.000,878.000
882.000,878.000
884.000,878.000
892.000,880.000
900.000,878.000
908.000,882.000
920.000,884.000
932.000,886.000
944.000,886.000
960.000,884.000
974.000,886.000
990.000,886.000
1004.000,890.000
1020.000,890.000
1036.000,890.000
1054.000,888.000
1068.000,886.000
1082.000,888.000
1096.000,886.000
1108.000,888.000
1118.000,886.000
1128.000,884.000
1136.000,884.000
1144.000,882.000
1150.000,880.000
1152.000,880.000
1154.000,880.000
1154.000,882.000
1152.000,880.000
1148.000,880.000
1142.000,882.000
1136.000,884.000
1128.000,882.000
1118.000,884.000
1106.000,884.000
1094.000,884.000
1080.000,886.000
1068.000,886.000
1052.000,886.000
1036.000,886.000
1022.000,888.000
1008.000,886.000
992.000,888.000
978.000,888.000
962.000,884.000
950.000,884.000
936.000,882.000
926.000,882.000
916.000,882.000
908.000,878.000
900.000,880.000
894.000,878.000
890.000,878.000
888.000,880.000
888.000,878.000
888.000,878.000
890.000,878.000
896.000,882.000
902.000,880.000
908.000,882.000
918.000,884.000
928.000,884.000
940.000,886.000
952.000,886.000
968.000,886.000
978.000,888.000
996.000,888.000
1008.000,888.000
1024.000,890.000
1038.000,890.000
1054.000,890.000
1066.000,888.000
1082.000,886.000
1094.000,888.000
1106.000,888.000
1118.000,884.000
1126.000,882.000
1132.000,886.000
1138.000,882.000
1142.000,882.000
1144.000,882.000
1148.000,880.000
1146.000,880.000
1144.000,880.000
1140.000,884.000
1134.000,884.000
1128.000,884.000
1120.000,884.000
1110.000,886.000
1100.000,884.000
1086.000,886.000
1074.000,886.000
1060.000,886.000
1046.000,886.000
1032.000,888.000
1018.000,888.000
1004.000,886.000
990.000,888.000
976.000,888.000
962.000,886.000
952.000,884.000
940.000,882.000
930.000,882.000
918.000,880.000
912.000,880.000
906.000,880.000
900.000,880.000
896.000,878.000
894.000,880.000
896.000,878.000
896.000,878.000
898.000,880.000
904.000,882.000
910.000,882.000
916.000,882.000
924.000,882.000
934.000,884.000
948.000,886.000
958.000,886.000
970.000,886.000
986.000,886.000
998.000,888.000
1012.000,890.000
1026.000,888.000
1040.000,888.000
1052.000,888.000
1066.000,886.000
1078.000,888.000
1090.000,888.000
1100.000,884.000
1110.000,884.000
1118.000,886.000
1126.000,884.000
1130.000,886.000
1134.000,882.000
1138.000,884.000
1138.000,884.000
1138.000,884.000
1136.000,882.000
1130.000,884.000
1126.000,882.000
1120.000,884.000
1112.000,886.000
1104.000,884.000
1092.000,886.000
1082.000,886.000
1070.000,888.000
1056.000,888.000
1044.000,888.000
1030.000,888.000
1018.000,888.000
1002.000,888.000
990.000,888.000
976.000,886.000
964.000,886.000
954.000,886.000
942.000,884.000
932.000,884.000
924.000,882.000
918.000,882.000
912.000,882.000
908.000,882.000
904.000,880.000
902.000,880.000
902.000,880.000
904.000,880.000
908.000,880.000
912.000,880.000
918.000,882.000
926.000,884.000
934.000,882.000
944.000,886.000
954.000,886.000
964.000,886.000
974.000,886.000
988.000,888.000
1002.000,888.000
1016.000,888.000
1026.000,888.000
1042.000,888.000
1054.000,886.000
1066.000,886.000
1078.000,886.000
1090.000,888.000
1098.000,886.000
1106.000,886.000
1114.000,884.000
1120.000,884.000
1124.000,884.000
1132.000,880.000
1130.000,884.000
1130.000,884.000
1130.000,884.000
1128.000,882.000
1124.000,884.000
1118.000,886.000
1112.000,886.000
1108.000,884.000
1096.000,886.000
1084.000,888.000
1076.000,886.000
1062.000,888.000
1050.000,888.000
1038.000,888.000
1026.000,888.000
1012.000,888.000
1002.000,888.000
988.000,886.000
976.000,886.000
966.000,888.000
954.000,884.000
944.000,886.000
936.000,884.000
926.000,882.000
922.000,882.000
916.000,882.000
912.000,880.000
910.000,882.000
910.000,882.000
910.000,882.000
910.000,882.000
916.000,882.000
920.000,882.000
926.000,882.000
932.000,884.000
942.000,882.000
948.000,884.000
958.000,886.000
972.000,886.000
982.000,890.000
996.000,886.000
1006.000,886.000
1018.000,888.000
1032.000,888.000
1044.000,886.000
1054.000,886.000
1066.000,888.000
1076.000,888.000
1086.000,886.000
1094.000,888.000
1104.000,884.000
1110.000,886.000
1116.000,884.000
1118.000,886.000
1122.000,886.000
1124.000,884.000
1124.000,884.000
1124.000,882.000
1120.000,886.000
1116.000,884.000
1110.000,884.000
1104.000,886.000
1098.000,886.000
1090.000,886.000
1078.000,888.000
1066.000,888.000
1056.000,888.000
1046.000,890.000
1034.000,888.000
1022.000,888.000
1008.000,888.000
998.000,890.000
986.000,886.000
976.000,888.000
964.000,886.000
954.000,886.000
944.000,884.000
938.000,884.000
932.000,882.000
926.000,882.000
922.000,886.000
918.000,884.000
916.000,882.000
916.000,882.000
916.000,882.000
918.000,882.000
922.000,882.000
926.000,882.000
932.000,884.000
938.000,884.000
948.000,886.000
958.000,886.000
966.000,888.000
976.000,888.000
988.000,886.000
998.000,888.000
1010.000,888.000
1022.000,886.000
1032.000,888.000
1044.000,888.000
1056.000,886.000
1066.000,888.000
1078.000,888.000
1086.000,886.000
1094.000,886.000
1100.000,886.000
1106.000,886.000
1112.000,886.000
1114.000,884.000
1118.000,886.000
1118.000,884.000
1122.000,884.000
1116.000,886.000
1114.000,886.000
1110.000,886.000
1104.000,886.000
1096.000,888.000
1090.000,888.000
1082.000,886.000
1072.000,888.000
1062.000,890.000
1050.000,888.000
1040.000,888.000
1030.000,890.000
1018.000,890.000
1006.000,888.000
994.000,886.000
984.000,886.000
974.000,886.000
966.000,886.000
956.000,886.000
946.000,884.000
940.000,884.000
934.000,882.000
930.000,884.000
926.000,882.000
924.000,884.000
920.000,884.000
920.000,880.000
922.000,882.000
924.000,882.000
930.000,882.000
934.000,884.000
938.000,884.000
946.000,884.000
954.000,884.000
962.000,886.000
974.000,886.000
982.000,888.000
992.000,884.000
1002.000,886.000
1014.000,886.000
1026.000,890.000
1038.000,886.000
1046.000,888.000
1056.000,888.000
1066.000,888.000
1076.000,888.000
1086.000,884.000
1092.000,888.000
1096.000,888.000
1102.000,886.000
1106.000,886.000
1110.000,886.000
1112.000,886.000
1112.000,886.000
1112.000,886.000
1110.000,886.000
1108.000,884.000
1102.000,886.000
1098.000,888.000
1092.000,886.000
1084.000,890.000
1076.000,888.000
1066.000,890.000
1058.000,888.000
1048.000,888.000
1036.000,888.000
1024.000,888.000
1016.000,888.000
1004.000,890.000
992.000,888.000
986.000,886.000
974.000,886.000
964.000,886.000
956.000,886.000
950.000,886.000
942.000,884.000
936.000,884.000
932.000,884.000
928.000,884.000
928.000,882.000
926.000,882.000
926.000,884.000
928.000,882.000
932.000,882.000
934.000,882.000
940.000,882.000
946.000,884.000
952.000,884.000
960.000,886.000
968.000,884.000
980.000,886.000
988.000,886.000
996.000,888.000
1006.000,888.000
1018.000,888.000
1030.000,886.000
1040.000,886.000
1048.000,888.000
1058.000,888.000
1068.000,886.000
1074.000,886.000
1082.000,888.000
1090.000,888.000
1096.000,888.000
1098.000,888.000
1104.000,884.000
1106.000,888.000
1106.000,886.000
1106.000,888.000
1106.000,886.000
1102.000,888.000
1100.000,886.000
1096.000,888.000
1090.000,886.000
1084.000,890.000
1076.000,888.000
1068.000,890.000
1060.000,888.000
1050.000,890.000
1042.000,888.000
1030.000,886.000
1020.000,888.000
1010.000,888.000
1002.000,888.000
992.000,890.000
984.000,888.000
972.000,886.000
966.000,886.000
956.000,886.000
950.000,884.000
944.000,886.000
938.000,886.000
936.000,884.000
934.000,884.000
932.000,882.000
934.000,882.000
932.000,884.000
934.000,882.000
938.000,884.000
942.000,882.000
948.000,884.000
952.000,884.000
960.000,884.000
968.000,884.000
974.000,886.000
984.000,888.000
994.000,888.000
1002.000,888.000
1010.000,888.000
1022.000,886.000
1032.000,886.000
1042.000,888.000
1050.000,888.000
1060.000,888.000
1066.000,888.000
1076.000,886.000
1080.000,888.000
1088.000,888.000
1092.000,888.000
1096.000,888.000
1100.000,886.000
1104.000,884.000
1102.000,886.000
1104.000,884.000
1104.000,886.000
1098.000,886.000
1094.000,888.000
1090.000,888.000
1084.000,890.000
1078.000,888.000
1072.000,888.000
1062.000,888.000
1056.000,888.000
1048.000,886.000
1038.000,888.000
1026.000,888.000
1016.000,888.000
1008.000,886.000
998.000,890.000
990.000,888.000
980.000,888.000
972.000,886.000
966.000,886.000
958.000,886.000
954.000,886.000
946.000,884.000
942.000,886.000
938.000,882.000
938.000,886.000
936.000,884.000
938.000,884.000
936.000,882.000
940.000,884.000
942.000,882.000
948.000,884.000
952.000,884.000
958.000,884.000
966.000,884.000
972.000,886.000
982.000,886.000
990.000,886.000
996.000,888.000
1008.000,888.000
1016.000,886.000
1026.000,890.000
1034.000,888.000
1044.000,890.000
1052.000,886.000
1060.000,888.000
1066.000,888.000
1074.000,888.000
1080.000,888.000
1086.000,886.000
1090.000,888.000
1092.000,888.000
1096.000,888.000
1098.000,888.000
1096.000,888.000
1096.000,888.000
1094.000,888.000
1092.000,886.000
1088.000,888.000
1082.000,888.000
1078.000,888.000
1072.000,890.000
1064.000,890.000
1056.000,890.000
1048.000,888.000
1042.000,888.000
1032.000,888.000
1022.000,888.000
1014.000,890.000
1004.000,890.000
994.000,888.000
988.000,886.000
980.000,886.000
972.000,888.000
966.000,884.000
958.000,888.000
954.000,886.000
950.000,884.000
942.000,884.000
944.000,884.000
942.000,884.000
940.000,884.000
942.000,884.000
944.000,882.000
946.000,882.000
948.000,886.000
956.000,884.000
958.000,884.000
964.000,884.000
974.000,884.000
978.000,888.000
986.000,888.000
992.000,886.000
1004.000,886.000
1010.000,888.000
1020.000,888.000
1032.000,886.000
1040.000,886.000
1044.000,888.000
1054.000,886.000
1064.000,886.000
1068.000,886.000
1074.000,886.000
1078.000,886.000
1084.000,888.000
1088.000,888.000
1092.000,890.000
1094.000,886.000
1092.000,886.000
1094.000,886.000
1092.000,888.000
1090.000,888.000
1090.000,886.000
1082.000,888.000
1076.000,890.000
1072.000,890.000
1066.000,890.000
1058.000,890.000
1052.000,888.000
1042.000,890.000
1034.000,890.000
1026.000,886.000
1018.000,888.000
1010.000,890.000
1002.000,888.000
994.000,886.000
984.000,886.000
978.000,888.000
972.000,886.000
964.000,886.000
960.000,884.000
956.000,884.000
952.000,886.000
948.000,884.000
946.000,886.000
946.000,884.000
946.000,884.000
946.000,884.000
946.000,884.000
952.000,884.000
954.000,884.000
960.000,886.000
962.000,886.000
970.000,884.000
976.000,886.000
984.000,888.000
992.000,886.000
998.000,888.000
1006.000,888.000
1016.000,888.000
1022.000,888.000
1032.000,888.000
1040.000,890.000
1048.000,888.000
1056.000,890.000
1062.000,888.000
1068.000,888.000
1072.000,888.000
1076.000,890.000
1082.000,888.000
1086.000,888.000
1088.000,888.000
1088.000,888.000
1088.000,888.000
1088.000,890.000
1086.000,890.000
1086.000,888.000
1082.000,886.000
1076.000,888.000
1072.000,888.000
1068.000,888.000
1060.000,890.000
1054.000,890.000
1046.000,890.000
1038.000,888.000
1030.000,888.000
1022.000,888.000
1014.000,888.000
1006.000,888.000
998.000,888.000
990.000,888.000
984.000,888.000
978.000,888.000
972.000,884.000
966.000,886.000
960.000,886.000
956.000,886.000
954.000,884.000
950.000,884.000
952.000,884.000
952.000,884.000
950.000,886.000
950.000,884.000
952.000,884.000
956.000,884.000
960.000,884.000
964.000,884.000
970.000,886.000
976.000,884.000
982.000,886.000
988.000,886.000
996.000,886.000
1004.000,888.000
1012.000,888.000
1020.000,888.000
1026.000,888.000
1036.000,888.000
1042.000,890.000
1048.000,886.000
1054.000,888.000
1062.000,890.000
1068.000,888.000
1072.000,890.000
1076.000,888.000
1080.000,888.000
1082.000,888.000
1084.000,888.000
1084.000,888.000
1084.000,890.000
1086.000,886.000
1082.000,890.000
1080.000,888.000
1076.000,890.000
1072.000,890.000
1066.000,890.000
1062.000,890.000
1056.000,892.000
1050.000,890.000
1042.000,890.000
1032.000,890.000
1026.000,890.000
1018.000,886.000
1012.000,888.000
1004.000,886.000
996.000,888.000
990.000,886.000
984.000,888.000
