x,y
696.000,802.000
694.000,800.000
694.000,800.000
696.000,800.000
702.000,798.000
710.000,802.000
722.000,806.000
736.000,810.000
752.000,812.000
772.000,818.000
794.000,820.000
816.000,826.000
844.000,832.000
872.000,836.000
900.000,838.000
928.000,844.000
960.000,846.000
992.000,846.000
1026.000,850.000
1056.000,850.000
1086.000,852.000
1120.000,850.000
1148.000,848.000
1176.000,846.000
1206.000,844.000
1232.000,844.000
1260.000,838.000
1282.000,836.000
1292.000,836.000
1314.000,830.000
1324.000,828.000
1334.000,820.000
1336.000,826.000
1340.000,822.000
1342.000,824.000
1336.000,820.000
1330.000,826.000
1322.000,828.000
1310.000,828.000
1292.000,832.000
1278.000,838.000
1256.000,840.000
1230.000,842.000
1206.000,844.000
1180.000,848.000
1150.000,850.000
1120.000,850.000
1088.000,850.000
1056.000,852.000
1028.000,852.000
996.000,850.000
966.000,852.000
936.000,848.000
906.000,846.000
880.000,836.000
854.000,836.000
828.000,832.000
806.000,826.000
788.000,824.000
770.000,818.000
754.000,814.000
740.000,810.000
730.000,808.000
722.000,808.000
718.000,806.000
716.000,806.000
716.000,806.000
720.000,806.000
726.000,806.000
738.000,810.000
748.000,812.000
764.000,814.000
780.000,818.000
798.000,824.000
822.000,828.000
842.000,832.000
868.000,836.000
894.000,842.000
926.000,844.000
950.000,846.000
982.000,848.000
1010.000,850.000
1038.000,852.000
1068.000,854.000
1098.000,852.000
1126.000,850.000
1152.000,854.000
1182.000,846.000
1210.000,844.000
1230.000,842.000
1254.000,842.000
1270.000,832.000
1284.000,834.000
1298.000,834.000
1306.000,830.000
1314.000,824.000
1318.000,826.000
1318.000,828.000
1320.000,830.000
1312.000,830.000
1304.000,828.000
1294.000,832.000
1282.000,834.000
1268.000,838.000
1246.000,838.000
1226.000,842.000
1206.000,846.000
1176.000,844.000
1154.000,848.000
1122.000,850.000
1096.000,850.000
1066.000,848.000
1040.000,848.000
1008.000,850.000
982.000,850.000
952.000,846.000
926.000,844.000
900.000,838.000
874.000,836.000
852.000,832.000
830.000,830.000
810.000,826.000
792.000,820.000
778.000,818.000
764.000,816.000
754.000,814.000
746.000,812.000
740.000,810.000
736.000,810.000
736.000,810.000
738.000,810.000
744.000,812.000
752.000,812.000
762.000,816.000
774.000,818.000
788.000,820.000
806.000,826.000
826.000,828.000
846.000,836.000
868.000,838.000
892.000,842.000
914.000,848.000
944.000,846.000
972.000,846.000
998.000,850.000
1026.000,850.000
1056.000,854.000
1082.000,850.000
1108.000,852.000
1136.000,850.000
1164.000,848.000
1190.000,848.000
1210.000,846.000
1228.000,844.000
1244.000,838.000
1264.000,840.000
1274.000,836.000
1286.000,836.000
1290.000,832.000
1300.000,828.000
1298.000,832.000
1298.000,832.000
1294.000,832.000
1292.000,828.000
1278.000,834.000
1268.000,834.000
1254.000,836.000
1238.000,838.000
1218.000,840.000
1198.000,842.000
1178.000,846.000
1154.000,846.000
1128.000,848.000
1102.000,848.000
1074.000,848.000
1046.000,850.000
1022.000,850.000
994.000,848.000
968.000,846.000
942.000,842.000
916.000,838.000
892.000,838.000
870.000,834.000
850.000,830.000
832.000,828.000
812.000,826.000
800.000,822.000
784.000,820.000
772.000,820.000
766.000,816.000
760.000,814.000
756.000,814.000
756.000,814.000
756.000,814.000
758.000,818.000
766.000,816.000
774.000,820.000
784.000,822.000
798.000,824.000
814.000,826.000
830.000,830.000
850.000,834.000
868.000,838.000
890.000,842.000
914.000,842.000
940.000,848.000
964.000,850.000
992.000,848.000
1016.000,854.000
1040.000,852.000
1066.000,854.000
1092.000,854.000
1118.000,850.000
1144.000,852.000
1170.000,850.000
1188.000,850.000
1208.000,844.000
1228.000,846.000
1238.000,842.000
1252.000,840.000
1266.000,840.000
1270.000,836.000
1278.000,834.000
1280.000,832.000
1280.000,832.000
1278.000,832.000
1272.000,834.000
1266.000,836.000
1256.000,836.000
1244.000,838.000
1228.000,838.000
1212.000,838.000
1196.000,844.000
1174.000,846.000
1150.000,846.000
1130.000,844.000
1104.000,846.000
1082.000,848.000
1056.000,848.000
1030.000,848.000
1006.000,846.000
980.000,844.000
956.000,842.000
930.000,840.000
912.000,838.000
888.000,838.000
868.000,834.000
850.000,828.000
832.000,826.000
816.000,826.000
804.000,822.000
792.000,820.000
782.000,820.000
776.000,818.000
772.000,818.000
770.000,820.000
768.000,820.000
774.000,820.000
778.000,820.000
786.000,822.000
794.000,824.000
806.000,828.000
818.000,830.000
834.000,832.000
854.000,836.000
870.000,836.000
890.000,840.000
912.000,842.000
934.000,846.000
960.000,850.000
984.000,852.000
1008.000,852.000
1032.000,852.000
1054.000,858.000
1080.000,854.000
1104.000,852.000
1130.000,852.000
1152.000,850.000
1170.000,850.000
1192.000,850.000
1208.000,846.000
1218.000,844.000
1232.000,842.000
1242.000,840.000
1256.000,842.000
1262.000,840.000
1260.000,836.000
1264.000,834.000
1262.000,838.000
1258.000,836.000
1252.000,840.000
1244.000,836.000
1234.000,840.000
1220.000,838.000
1204.000,842.000
1188.000,842.000
1170.000,842.000
1150.000,844.000
1128.000,846.000
1106.000,846.000
1084.000,848.000
1060.000,844.000
1040.000,846.000
1016.000,846.000
990.000,842.000
968.000,842.000
946.000,840.000
922.000,840.000
902.000,838.000
884.000,836.000
864.000,832.000
850.000,828.000
834.000,828.000
820.000,826.000
808.000,826.000
798.000,822.000
794.000,822.000
788.000,822.000
786.000,822.000
784.000,822.000
786.000,822.000
792.000,824.000
796.000,824.000
806.000,828.000
814.000,828.000
826.000,830.000
840.000,834.000
858.000,836.000
874.000,838.000
892.000,842.000
912.000,846.000
934.000,846.000
956.000,850.000
976.000,852.000
1002.000,852.000
1022.000,852.000
1048.000,850.000
1068.000,854.000
1090.000,856.000
1116.000,852.000
1134.000,850.000
1154.000,850.000
1172.000,848.000
1188.000,846.000
1202.000,846.000
1214.000,842.000
1228.000,844.000
1236.000,842.000
1246.000,836.000
1246.000,840.000
1248.000,838.000
1248.000,836.000
1246.000,838.000
1240.000,838.000
1232.000,838.000
1224.000,840.000
1210.000,842.000
1198.000,842.000
1182.000,840.000
1166.000,842.000
1146.000,844.000
1128.000,844.000
1108.000,844.000
1086.000,846.000
1064.000,844.000
1042.000,846.000
1020.000,846.000
998.000,844.000
978.000,842.000
956.000,844.000
938.000,840.000
914.000,840.000
898.000,836.000
878.000,836.000
864.000,832.000
848.000,830.000
834.000,830.000
824.000,828.000
814.000,828.000
808.000,824.000
802.000,824.000
800.000,826.000
798.000,824.000
800.000,826.000
802.000,826.000
808.000,826.000
814.000,832.000
824.000,832.000
836.000,834.000
846.000,836.000
862.000,838.000
878.000,842.000
894.000,842.000
914.000,846.000
934.000,848.000
952.000,850.000
976.000,852.000
996.000,852.000
1018.000,852.000
1042.000,854.000
1060.000,854.000
1082.000,852.000
1106.000,854.000
1120.000,852.000
1140.000,850.000
1158.000,850.000
1174.000,850.000
1188.000,846.000
1204.000,848.000
1214.000,846.000
1218.000,842.000
1226.000,838.000
1230.000,840.000
1234.000,836.000
1236.000,836.000
1234.000,836.000
1226.000,840.000
1220.000,836.000
1212.000,840.000
1202.000,840.000
1190.000,844.000
1176.000,842.000
1160.000,844.000
1144.000,846.000
1124.000,844.000
1106.000,844.000
1088.000,844.000
1066.000,844.000
1046.000,844.000
1024.000,844.000
1004.000,844.000
984.000,844.000
964.000,842.000
944.000,842.000
926.000,840.000
910.000,836.000
892.000,834.000
876.000,834.000
862.000,832.000
850.000,832.000
838.000,832.000
830.000,830.000
822.000,830.000
816.000,828.000
812.000,828.000
810.000,830.000
812.000,828.000
814.000,828.000
820.000,830.000
826.000,832.000
834.000,834.000
844.000,836.000
856.000,836.000
868.000,842.000
882.000,842.000
898.000,844.000
916.000,846.000
936.000,848.000
954.000,848.000
972.000,852.000
994.000,854.000
1012.000,852.000
1034.000,852.000
1052.000,858.000
1076.000,856.000
1094.000,854.000
1110.000,852.000
1128.000,852.000
1148.000,852.000
1160.000,848.000
1172.000,848.000
1186.000,848.000
1196.000,846.000
1204.000,846.000
1214.000,838.000
1216.000,844.000
1220.000,838.000
1218.000,842.000
1218.000,842.000
1214.000,840.000
1208.000,840.000
1202.000,842.000
1192.000,840.000
1182.000,844.000
1168.000,842.000
1154.000,844.000
1138.000,844.000
1124.000,844.000
1104.000,844.000
1088.000,846.000
1068.000,846.000
1050.000,846.000
1030.000,846.000
1012.000,846.000
990.000,842.000
972.000,842.000
954.000,840.000
936.000,842.000
918.000,840.000
902.000,838.000
888.000,836.000
874.000,834.000
862.000,834.000
852.000,832.000
844.000,832.000
836.000,832.000
828.000,830.000
826.000,830.000
824.000,830.000
824.000,830.000
826.000,830.000
830.000,832.000
834.000,836.000
842.000,836.000
852.000,838.000
862.000,840.000
874.000,840.000
888.000,844.000
904.000,844.000
918.000,846.000
934.000,850.000
954.000,850.000
970.000,850.000
988.000,850.000
1008.000,852.000
1028.000,852.000
1046.000,854.000
1066.000,852.000
1086.000,854.000
1104.000,852.000
1120.000,854.000
1136.000,850.000
1148.000,846.000
1162.000,850.000
1172.000,848.000
1182.000,848.000
1194.000,846.000
1198.000,844.000
1202.000,842.000
1206.000,838.000
1206.000,842.000
1206.000,838.000
1202.000,840.000
1198.000,840.000
1192.000,842.000
1182.000,840.000
1172.000,842.000
1162.000,842.000
1150.000,840.000
1136.000,844.000
1120.000,844.000
1104.000,844.000
1088.000,846.000
1070.000,844.000
1052.000,844.000
1034.000,846.000
1016.000,844.000
996.000,844.000
980.000,844.000
962.000,842.000
944.000,842.000
928.000,840.000
912.000,838.000
898.000,836.000
886.000,840.000
874.000,836.000
864.000,834.000
854.000,834.000
848.000,834.000
842.000,832.000
836.000,834.000
834.000,836.000
836.000,834.000
836.000,836.000
838.000,836.000
844.000,838.000
850.000,838.000
858.000,840.000
868.000,842.000
880.000,842.000
892.000,846.000
906.000,846.000
922.000,848.000
936.000,850.000
954.000,850.000
970.000,852.000
986.000,852.000
1006.000,856.000
1024.000,852.000
1040.000,852.000
1058.000,852.000
1074.000,852.000
1092.000,854.000
1108.000,852.000
1126.000,852.000
1136.000,848.000
1150.000,850.000
1162.000,850.000
1170.000,846.000
1176.000,846.000
1184.000,842.000
1190.000,844.000
1194.000,840.000
1194.000,842.000
1194.000,838.000
1192.000,838.000
1188.000,842.000
1180.000,840.000
1176.000,842.000
1166.000,842.000
1156.000,842.000
1144.000,842.000
1130.000,842.000
1118.000,844.000
1102.000,842.000
1086.000,844.000
1070.000,844.000
1054.000,844.000
1038.000,846.000
1020.000,844.000
1002.000,844.000
986.000,844.000
970.000,844.000
954.000,842.000
938.000,842.000
922.000,842.000
910.000,840.000
898.000,838.000
884.000,838.000
874.000,840.000
866.000,836.000
860.000,838.000
852.000,836.000
850.000,836.000
848.000,834.000
844.000,836.000
846.000,836.000
848.000,836.000
852.000,840.000
860.000,838.000
866.000,842.000
874.000,842.000
886.000,842.000
896.000,844.000
910.000,848.000
922.000,846.000
936.000,850.000
952.000,852.000
968.000,852.000
986.000,852.000
1002.000,854.000
1018.000,852.000
1036.000,852.000
1052.000,852.000
1068.000,854.000
1084.000,854.000
1100.000,852.000
1114.000,852.000
1126.000,850.000
1140.000,848.000
1148.000,846.000
1160.000,848.000
1168.000,842.000
1174.000,844.000
1178.000,842.000
1180.000,842.000
1182.000,842.000
1182.000,842.000
1182.000,838.000
1178.000,840.000
1172.000,842.000
1166.000,840.000
1158.000,842.000
1148.000,842.000
1138.000,842.000
1128.000,842.000
1114.000,842.000
1098.000,844.000
1086.000,842.000
1070.000,844.000
1054.000,844.000
1038.000,844.000
1022.000,844.000
1006.000,844.000
990.000,844.000
976.000,844.000
960.000,844.000
946.000,842.000
932.000,842.000
918.000,842.000
908.000,842.000
896.000,842.000
884.000,838.000
878.000,840.000
870.000,838.000
862.000,838.000
860.000,838.000
858.000,838.000
856.000,840.000
856.000,840.000
858.000,840.000
862.000,840.000
866.000,842.000
874.000,842.000
882.000,842.000
890.000,846.000
902.000,844.000
914.000,848.000
926.000,850.000
940.000,850.000
954.000,850.000
970.000,850.000
984.000,852.000
1000.000,852.000
1016.000,852.000
1032.000,852.000
1046.000,854.000
1064.000,854.000
1078.000,854.000
1094.000,850.000
1106.000,852.000
1120.000,852.000
1128.000,850.000
1138.000,848.000
1146.000,844.000
1156.000,846.000
1162.000,844.000
1166.000,844.000
1170.000,842.000
1172.000,840.000
1172.000,842.000
1170.000,840.000
1170.000,844.000
1166.000,844.000
1158.000,844.000
1150.000,842.000
1144.000,842.000
1132.000,844.000
1122.000,842.000
1110.000,842.000
1098.000,844.000
1084.000,846.000
1070.000,844.000
1054.000,844.000
1042.000,846.000
1026.000,844.000
1010.000,844.000
996.000,844.000
980.000,844.000
966.000,844.000
952.000,844.000
940.000,842.000
928.000,844.000
916.000,842.000
906.000,842.000
894.000,840.000
886.000,840.000
880.000,842.000
874.000,840.000
868.000,840.000
868.000,840.000
866.000,840.000
866.000,842.000
868.000,844.000
868.000,842.000
874.000,844.000
880.000,844.000
888.000,844.000
896.000,848.000
906.000,848.000
918.000,848.000
928.000,850.000
942.000,850.000
954.000,850.000
970.000,852.000
984.000,852.000
998.000,852.000
1012.000,852.000
1028.000,854.000
1044.000,852.000
1056.000,854.000
1072.000,854.000
1084.000,850.000
1096.000,852.000
1108.000,850.000
1120.000,848.000
1128.000,850.000
1138.000,846.000
1146.000,844.000
1152.000,844.000
1156.000,844.000
1160.000,842.000
1162.000,840.000
1164.000,840.000
1164.000,842.000
1160.000,840.000
1156.000,844.000
1150.000,844.000
1146.000,840.000
1138.000,840.000
1128.000,844.000
1116.000,842.000
1108.000,844.000
1096.000,844.000
1082.000,844.000
1070.000,844.000
1056.000,846.000
1042.000,844.000
1028.000,846.000
1014.000,844.000
998.000,844.000
986.000,846.000
972.000,846.000
960.000,844.000
946.000,844.000
934.000,844.000
924.000,844.000
912.000,844.000
904.000,846.000
898.000,842.000
890.000,842.000
884.000,842.000
880.000,844.000
876.000,842.000
876.000,842.000
874.000,844.000
876.000,844.000
878.000,844.000
882.000,846.000
888.000,844.000
894.000,848.000
902.000,848.000
914.000,848.000
920.000,848.000
932.000,852.000
944.000,850.000
956.000,852.000
968.000,852.000
982.000,850.000
998.000,852.000
1012.000,854.000
1024.000,854.000
1038.000,854.000
1052.000,850.000
1064.000,852.000
1078.000,852.000
1088.000,852.000
1100.000,850.000
1112.000,848.000
1120.000,848.000
1132.000,844.000
1136.000,846.000
1142.000,844.000
1146.000,846.000
1150.000,844.000
1152.000,840.000
1152.000,844.000
1154.000,842.000
1150.000,842.000
1146.000,844.000
1144.000,842.000
1136.000,840.000
1130.000,844.000
1122.000,844.000
1112.000,844.000
1104.000,844.000
1092.000,844.000
1080.000,844.000
1068.000,846.000
1056.000,846.000
1042.000,846.000
1030.000,846.000
1016.000,844.000
1002.000,846.000
990.000,846.000
976.000,846.000
964.000,846.000
952.000,846.000
942.000,846.000
932.000,844.000
922.000,844.000
914.000,842.000
906.000,844.000
898.000,842.000
892.000,844.000
890.000,842.000
884.000,844.000
882.000,846.000
882.000,844.000
884.000,844.000
888.000,846.000
892.000,846.000
896.000,846.000
902.000,848.000
908.000,846.000
918.000,848.000
926.000,848.000
934.000,850.000
948.000,850.000
956.000,852.000
970.000,850.000
982.000,850.000
996.000,852.000
1008.000,854.000
1022.000,852.000
1034.000,852.000
1048.000,854.000
1058.000,852.000
1072.000,850.000
1082.000,850.000
1094.000,848.000
1104.000,848.000
1112.000,848.000
1120.000,848.000
1128.000,846.000
1132.000,844.000
1138.000,846.000
1142.000,842.000
1144.000,844.000
1144.000,842.000
1146.000,840.000
1142.000,844.000
1142.000,840.000
1136.000,842.000
1130.000,844.000
1124.000,842.000
1116.000,844.000
1108.000,844.000
1098.000,846.000
1090.000,846.000
1080.000,844.000
1068.000,846.000
1054.000,844.000
1044.000,846.000
1030.000,846.000
1018.000,846.000
1006.000,846.000
994.000,846.000
982.000,846.000
970.000,846.000
958.000,846.000
948.000,844.000
938.000,844.000
930.000,846.000
920.000,846.000
914.000,848.000
908.000,844.000
902.000,846.000
896.000,844.000
894.000,844.000
894.000,846.000
894.000,844.000
894.000,848.000
894.000,846.000
898.000,848.000
902.000,846.000
908.000,850.000
914.000,848.000
922.000,852.000
930.000,850.000
940.000,848.000
948.000,850.000
960.000,852.000
972.000,852.000
984.000,852.000
994.000,850.000
1008.000,852.000
1018.000,852.000
1030.000,852.000
1042.000,852.000
1054.000,850.000
1068.000,852.000
1078.000,848.000
1086.000,848.000
1096.000,848.000
1104.000,848.000
1112.000,846.000
1118.000,846.000
1124.000,844.000
1128.000,846.000
1132.000,846.000
1136.000,844.000
1136.000,844.000
1134.000,844.000
1134.000,844.000
1132.000,844.000
1130.000,844.000
1122.000,844.000
1116.000,844.000
1110.000,844.000
1102.000,844.000
1094.000,846.000
1086.000,844.000
1074.000,846.000
1066.000,846.000
1054.000,846.000
1042.000,848.000
1032.000,848.000
1022.000,844.000
1008.000,846.000
996.000,846.000
986.000,848.000
976.000,850.000
964.000,848.000
952.000,846.000
946.000,846.000
936.000,846.000
928.000,846.000
922.000,846.000
916.000,846.000
910.000,846.000
906.000,846.000
904.000,848.000
902.000,846.000
900.000,846.000
900.000,848.000
902.000,848.000
904.000,848.000
910.000,848.000
914.000,850.000
920.000,850.000
928.000,850.000
936.000,852.000
942.000,850.000
952.000,850.000
962.000,850.000
974.000,854.000
984.000,852.000
996.000,852.000
1008.000,850.000
1016.000,852.000
1030.000,854.000
1038.000,852.000
1050.000,852.000
1062.000,852.000
1072.000,850.000
1082.000,850.000
1092.000,846.000
1098.000,848.000
1106.000,846.000
1112.000,846.000
1116.000,846.000
1120.000,844.000
1124.000,844.000
1126.000,844.000
1126.000,844.000
1128.000,844.000
1126.000,844.000
1124.000,844.000
1120.000,844.000
1116.000,844.000
1112.000,846.000
1106.000,842.000
1100.000,844.000
1090.000,844.000
1082.000,844.000
1076.000,844.000
1064.000,848.000
1054.000,848.000
1044.000,846.000
1032.000,850.000
1020.000,846.000
1010.000,848.000
1000.000,848.000
990.000,846.000
978.000,846.000
968.000,846.000
960.000,846.000
950.000,846.000
942.000,846.000
934.000,848.000
928.000,848.000
922.000,846.000
918.000,848.000
914.000,848.000
912.000,846.000
910.000,848.000
908.000,846.000
910.000,848.000
908.000,848.000
912.000,850.000
916.000,850.000
922.000,850.000
926.000,848.000
932.000,852.000
938.000,850.000
948.000,852.000
956.000,852.000
968.000,850.000
976.000,852.000
986.000,852.000
996.000,850.000
1006.000,852.000
1016.000,850.000
1028.000,850.000
1038.000,852.000
1048.000,852.000
1056.000,850.000
1068.000,848.000
1074.000,848.000
1082.000,848.000
1094.000,846.000
1096.000,846.000
1104.000,846.000
1108.000,846.000
1112.000,844.000
1116.000,844.000
1118.000,842.000
1118.000,844.000
1120.000,844.000
1118.000,844.000
1118.000,842.000
1116.000,846.000
1110.000,844.000
1106.000,846.000
1098.000,844.000
1094.000,844.000
1086.000,844.000
1080.000,844.000
1070.000,846.000
1062.000,848.000
1052.000,848.000
1040.000,848.000
1030.000,848.000
1022.000,848.000
1010.000,848.000
1002.000,848.000
992.000,848.000
982.000,848.000
972.000,848.000
964.000,848.000
956.000,850.000
946.000,850.000
942.000,850.000
934.000,848.000
930.000,850.000
924.000,848.000
922.000,848.000
918.000,850.000
916.000,850.000
916.000,850.000
916.000,848.000
916.000,848.000
920.000,850.000
924.000,850.000
928.000,848.000
930.000,850.000
938.000,850.000
944.000,850.000
952.000,850.000
960.000,852.000
970.000,852.000
978.000,850.000
986.000,850.000
996.000,850.000
1006.000,850.000
1016.000,850.000
1026.000,852.000
1036.000,850.000
1044.000,850.000
1054.000,850.000
1062.000,848.000
1072.000,846.000
1078.000,848.000
1084.000,846.000
1092.000,848.000
1098.000,846.000
1102.000,848.000
1106.000,842.000
1110.000,848.000
1112.000,842.000
1112.000,842.000
1112.000,846.000
1112.000,844.000
1110.000,844.000
1108.000,844.000
1102.000,846.000
1100.000,844.000
1094.000,844.000
1088.000,844.000
1082.000,844.000
1076.000,846.000
1068.000,846.000
1058.000,846.000
1048.000,846.000
1042.000,848.000
1030.000,848.000
1022.000,848.000
1012.000,848.000
1002.000,848.000
994.000,848.000
984.000,848.000
974.000,850.000
968.000,848.000
958.000,850.000
952.000,848.000
946.000,848.000
940.000,848.000
936.000,848.000
932.000,848.000
928.000,850.000
924.000,850.000
924.000,848.000
924.000,850.000
922.000,850.000
922.000,848.000
926.000,850.000
928.000,850.000
934.000,848.000
938.000,850.000
942.000,852.000
950.000,852.000
956.000,850.000
964.000,852.000
970.000,850.000
980.000,850.000
986.000,850.000
998.000,848.000
1008.000,852.000
1016.000,850.000
1026.000,850.000
1034.000,848.000
1044.000,850.000
1052.000,850.000
1060.000,848.000
1066.000,848.000
1076.000,848.000
1082.000,848.000
1086.000,844.000
1094.000,846.000
1096.000,844.000
1102.000,846.000
1104.000,846.000
1104.000,846.000
1104.000,844.000
1106.000,842.000
1106.000,844.000
1104.000,846.000
1102.000,846.000
1100.000,848.000
1096.000,844.000
1088.000,846.000
1082.000,846.000
1076.000,848.000
1072.000,850.000
1062.000,848.000
1056.000,846.000
1048.000,848.000
1038.000,848.000
1030.000,850.000
1024.000,848.000
1012.000,850.000
1004.000,850.000
994.000,850.000
986.000,848.000
978.000,850.000
970.000,850.000
964.000,850.000
954.000,850.000
950.000,848.000
946.000,848.000
940.000,850.000
936.000,850.000
934.000,850.000
932.000,850.000
930.000,848.000
930.000,850.000
932.000,850.000
930.000,850.000
932.000,850.000
936.000,852.000
940.000,850.000
944.000,848.000
950.000,850.000
954.000,848.000
962.000,852.000
968.000,852.000
976.000,852.000
984.000,850.000
990.000,850.000
1000.000,852.000
1008.000,848.000
1018.000,850.000
1024.000,850.000
1032.000,848.000
1042.000,850.000
1050.000,848.000
1056.000,848.000
1064.000,848.000
1072.000,848.000
1078.000,848.000
1082.000,848.000
1088.000,844.000
1092.000,844.000
1096.000,846.000
1098.000,842.000
1098.000,844.000
1100.000,846.000
1100.000,844.000
1100.000,846.000
1098.000,846.000
1094.000,846.000
1092.000,844.000
1088.000,844.000
1084.000,846.000
1078.000,846.000
1074.000,848.000
1068.000,846.000
1060.000,848.000
1052.000,850.000
1044.000,850.000
